name,pitcher,pitches,hand,fastball,avg_velo,max_velo,offspeed_rate,primary_offspeed,avg_rel_ext,release_angle_ground
A. J. Alexy,669935,152,R,FF,94.33764705882353,98.2,0.4407894736842105,SL,6.457894736842105,79.4749516793242
Tyler Clippard,461325,113,R,FT,87.28684210526316,89.1,0.5221238938053098,CH,6.110619469026549,73.33859936570346
Tayler Scott,605463,255,R,FT,92.46231884057971,94.8,0.580392156862745,SL,5.658431372549019,75.00170129072497
Nick Duron,663975,16,R,FF,96.35,97.4,0.25,SL,6.0375,67.66055451581394
Bubby Rossman,657745,18,R,FF,96.55,98.6,0.2222222222222222,CB,6.461111111111111,80.04578041889798
Michael Taylor,572191,37,R,FF,91.2,92.6,0.6486486486486487,SL,5.037837837837838,73.97149074254632
Michael Feliz,593140,61,R,FF,94.76071428571429,96.9,0.5409836065573771,SL,6.844262295081967,76.10086480643815
James Naile,664942,126,R,FT,92.01016949152542,94.3,0.3333333333333333,CB,6.522222222222222,75.00912237745548
Cristofer Ogando,642657,74,R,FT,94.1774193548387,97.1,0.5405405405405406,SL,6.078378378378378,67.87204127063481
Thomas Hatch,641672,71,R,CUT,87.73448275862069,91.6,0.15492957746478872,CH,6.177464788732395,74.74523739178879
Austin Brice,592169,106,R,FF,92.60967741935484,94.1,0.4716981132075472,CB,5.566037735849057,70.52492747634822
Silvino Bracho,611093,65,R,FF,92.25925925925925,94.7,0.5846153846153846,CH,5.950769230769231,73.80444924670623
Jacob deGrom,594798,940,R,FF,99.52488789237668,102.6,0.5255319148936171,SL,6.6488297872340425,75.36971685058394
Luke Farrell,608652,285,R,FF,91.2,93.6,0.512280701754386,SL,6.304912280701754,75.46357975084882
Kevin Ginkel,656464,479,R,FF,97.04932432432433,99.9,0.3799582463465553,SL,6.751882845188285,70.86681966680565
Chase Anderson,502624,493,R,FF,91.45390625,95.7,0.44624746450304265,CH,5.901419878296146,77.58051809299269
Manuel Rodríguez,655889,203,R,FT,96.04444444444444,98.6,0.35960591133004927,SL,6.244334975369458,80.59713534667232
Justin Dunn,643290,540,R,FF,79.86007462686567,95.1,0.5037037037037037,SL,6.532692307692308,78.60742260358197
Greg Weissert,669711,186,R,FT,94.38450704225352,96.5,0.467741935483871,SL,6.114516129032258,53.500350028041325
Sam Coonrod,656322,236,R,FF,97.31341463414634,99.5,0.34745762711864403,SL,6.420338983050848,71.86452120736794
J. T. Chargois,608638,334,R,FT,96.03367346938775,98.4,0.38323353293413176,SL,6.211077844311378,68.53349361405499
Kirby Yates,489446,137,R,FF,92.82173913043478,94.5,0.49635036496350365,SP,6.072262773722628,64.67724217522351
Jeremiah Estrada,669093,117,R,FF,97.01363636363637,98.7,0.24786324786324787,SL,6.619658119658119,77.99950721903771
Jay Jackson,543351,12,R,FF,92.86,93.4,0.5833333333333334,SL,6.258333333333333,68.15959390267946
Javier Assad,665871,690,R,FT,92.84239631336405,95.5,0.2043478260869565,SL,6.57072463768116,72.68031568754083
Zack Kelly,677161,222,R,FF,94.88333333333334,97.4,0.527027027027027,CH,6.6824324324324325,61.5476801156571
Kohei Arihara,685503,390,R,CUT,88.65959595959596,92.5,0.4666666666666666,CH,6.688974358974359,64.4940191588853
Gerardo Reyes,622103,47,R,FF,94.98611111111111,97.1,0.23404255319148937,SL,5.6127659574468085,76.84564267018969
Dustin May,669160,474,R,FT,97.4043795620438,100.2,0.2679324894514768,CB,6.504008438818565,65.53510222911413
Cade Cavalli,676917,99,R,FF,95.4975,98.2,0.5757575757575757,CB,6.103030303030303,72.58061026654207
Lance McCullers,621121,759,R,FT,92.2252688172043,95.4,0.6772068511198945,SL,5.804084321475626,75.28980542167834
Bryan Hoeing,663773,267,R,FT,93.61322751322751,96,0.29213483146067415,SL,6.754681647940075,64.16272841361963
Norge Ruíz,650204,366,R,FF,93.29751552795031,96,0.5601092896174863,SL,6.171857923497268,74.546922305191
T. J. Zeuch,643615,250,R,FT,92.52,95.2,0.404,SL,6.6596,75.501597067346
Nicholas Padilla,656820,39,R,CUT,92.59583333333333,94.1,0.23076923076923078,SL,5.941025641025641,79.45348102527264
Franmil Reyes,614177,10,R,FF,87.06666666666666,88.2,0.6000000000000001,CH,5.9,77.57997562792416
José Butto,676130,98,R,FF,94.378,96,0.4897959183673469,CB,6.127551020408164,68.56840125671354
Tyler Cyr,664202,224,R,FF,95.84150943396226,98.4,0.33482142857142855,CH,7.108035714285714,80.36260483342137
Freddy Tarnok,676206,10,R,FF,96.24,97.2,0.5,CH,6.13,74.13565785378476
R. J. Alvarez,571439,51,R,FT,92.37647058823529,94.7,0.4901960784313726,SL,6.007843137254902,69.50111826726932
Xzavion Curry,675540,165,R,FF,91.95154639175257,94.3,0.4121212121212121,SL,6.157575757575757,74.9573907279826
A. J. Ladwig,607609,41,R,FT,91.15,92.7,0.5365853658536586,SL,6.2317073170731705,79.73351648754443
Luis Castillo,622379,60,R,FT,93.45,94.5,0.4666666666666667,SL,6.208333333333333,63.90067476227813
Hunter Gaddis,683769,171,R,FF,94.1978021978022,96.7,0.23391812865497075,CH,6.861988304093567,67.05715296364687
Aneurys Zabala,656008,43,R,FF,98.72727272727273,100.2,0.4883720930232558,CH,6.209302325581396,66.80374370697763
Louie Varland,686973,411,R,FF,94.39795918367346,97.1,0.3381995133819951,SL,6.698540145985401,69.56979823316388
Adbert Alzolay,640470,193,R,FF,94.83943661971831,97.6,0.38341968911917096,SL,6.427979274611399,76.74279921963209
Noah Davis,663562,32,R,FT,94.2,94.9,0.625,SL,5.890625,71.34993662692503
Nash Walters,663534,16,R,FF,95.36666666666667,96.7,0.0625,CB,6.8,78.10752478652601
Eduard Bazardo,660825,236,R,FF,93.15068493150685,95.5,0.5423728813559322,SL,5.763135593220339,69.16679860012721
Zack Weiss,592848,209,R,FF,94.29253731343283,96.3,0.6267942583732058,SL,6.107177033492823,67.89080415438812
Luis Ortiz,656814,118,R,FF,94.0625,95.8,0.5084745762711864,SL,5.8694915254237285,68.75012282046022
Gavin Hollowell,668970,143,R,FT,94.925,96.8,0.4195804195804196,SL,7.011888111888112,64.31539699528614
Nick Mears,683232,31,R,FF,97.58823529411765,98.5,0.45161290322580644,CB,6.974193548387097,82.65498379853958
Cole Waites,686972,104,R,FF,97.62465753424658,100.2,0.2980769230769231,SL,7.1528846153846155,72.51180021899685
Hunter Brown,686613,309,R,FF,96.91111111111111,100.1,0.46925566343042074,KC,6.541747572815534,77.38880015232698
Miguel Díaz,622766,56,R,FF,94.67777777777778,97,0.4464285714285714,CH,5.798214285714286,80.77517966291342
Fernando Cruz,518585,260,R,FF,95.37936507936507,97.2,0.7384615384615385,SL,6.963076923076923,76.12025796717543
Hayden Wesneski,669713,495,R,FF,93.88046875,96.3,0.39595959595959596,SL,6.693737373737374,70.56740020283313
Kevin Herget,643361,111,R,FF,90.87777777777778,92.8,0.3783783783783784,CH,5.787387387387388,69.10989804708498
Tyler Glasnow,607192,114,R,FF,99.13934426229508,101.4,0.4649122807017544,SL,7.339473684210526,74.48138662759517
Shelby Miller,571946,127,R,FF,95.65263157894736,98.1,0.5511811023622047,SL,7.175590551181102,69.66228052292388
Cody Morris,663752,404,R,FF,94.98166666666667,98.4,0.24009900990099012,CH,6.406683168316832,72.27747874724248
Simeon Woods Richardson,680573,91,R,FF,91.584,93.6,0.45054945054945056,SL,6.7274725274725276,87.45049647713996
Andre Jackson,656578,156,R,FF,95.54736842105262,97.8,0.6346153846153846,CH,6.436538461538461,74.86488498978943
Easton McGee,668834,46,R,FT,92.58,93.7,0.5217391304347826,SL,6.5630434782608695,67.59669011153778
Justin Topa,623437,125,R,FT,94.55232558139535,96.2,0.312,SL,5.7808,75.569879647456915
Frank German,681464,84,R,FF,98.20862068965518,100.4,0.30952380952380953,SL,6.651190476190476,72.20424026937404
Drey Jameson,686753,370,R,FF,94.68203125,97.9,0.3756756756756757,SL,5.693513513513514,70.02775805865328
Luis Ortiz,682847,275,R,FF,98.68427672955974,101.2,0.4218181818181818,SL,6.5218181818181815,75.94303080416846
Ronny Henriquez,678692,181,R,FF,93.5780487804878,95.4,0.7569060773480663,SL,6.4679558011049725,67.28431344667628
Collin Wiles,621079,154,R,CUT,87.8296875,89.6,0.2532467532467533,CB,6.750649350649351,78.4085952931868
Ryne Nelson,669194,253,R,FF,95.16988636363637,98.5,0.30434782608695654,CB,6.627667984189723,86.5035264836584
Kyle Dowdy,664871,95,R,FF,96.96666666666667,99.4,0.4,CB,6.648421052631579,72.809181906426
Raynel Espinal,642659,76,R,FF,93.14827586206897,95.5,0.618421052631579,CH,6.528947368421052,66.39426219747502
Yonny Chirinos,630023,100,R,FT,92.92631578947369,95.4,0.41000000000000003,SL,6.163,84.55803870898332
Cooper Criswell,681867,45,R,FT,90.152,91.4,0.35555555555555557,SL,6.455555555555556,75.84088544077109
Bryce Montes de Oca,656755,84,R,CUT,96.93333333333334,99.2,0.2261904761904762,SL,7.085714285714285,75.26064058896259
Vinny Nittoli,657697,40,R,FF,93.8,95.3,0.7,SL,6.91,60.75612450074162
Marwin Gonzalez,503556,4,R,CUT,86.85,87.8,0,CH,4.9,81.98039226241237
Zac Lowther,675912,100,L,FF,91.25192307692308,94,0.48000000000000004,CH,6.788,69.77043168476078
Adam Kolarek,592473,319,L,FT,88.25628140703517,92.4,0.31974921630094044,SL,6.615047021943574,56.6850462046914
Danny Coulombe,543056,230,L,FF,90.52666666666667,92.7,0.6217391304347826,SL,5.774782608695652,92.00590096045889
Logan Allen,663531,164,L,FF,91.27,94.4,0.5731707317073171,SL,5.909756097560976,71.59531652066433
Conner Menez,669214,24,L,FF,91.67272727272727,93.9,0.5416666666666666,SL,6.575,64.70546671923546
Robbie Erlin,572362,40,L,FF,88.425,89.7,0.6,CB,6.1375,66.23990979195301
Phillip Diehl,670426,120,L,FF,89.8016129032258,91.4,0.48333333333333334,SL,5.541666666666667,67.63213674732535
Locke St. John,657766,29,L,FF,89.34,90.5,0.4482758620689655,SL,6.106896551724138,69.13258625928702
Sam Howard,607572,58,L,FF,90.53225806451613,92.7,0.46551724137931033,SL,5.932758620689655,73.51942391455921
Jake Brentz,641394,160,L,FF,96.64891304347826,99.2,0.38125,SL,6.67125,77.2773720872717
Tayler Saucedo,642048,48,L,FT,92.37142857142857,94,0.5208333333333333,SL,6.429166666666667,64.00898247447618
Anderson Severino,644429,133,L,FF,95.66962025316455,99.5,0.3533834586466165,SL,6.108270676691729,75.14899077447325
Damon Jones,676103,105,L,FF,91.47272727272727,95,0.37142857142857144,SL,6.1663461538461535,69.2766065913401
Alex Wells,649144,66,L,FF,86.83571428571429,88.6,0.5757575757575757,CB,5.434848484848485,65.36859839322719
Justin Wilson,458677,54,L,FF,94.47368421052632,95.8,0.3148148148148148,SL,6.087037037037037,78.83754668421932
Oliver Pérez,424144,73,L,FT,87.7720930232558,90.3,0.3698630136986301,SL,6.134246575342465,65.01244580622162
Sean Doolittle,448281,55,L,FF,93.01951219512195,95.2,0.2545454545454545,CB,6.2690909090909095,68.08497666991929
Brian Moran,572383,25,L,FF,85.66666666666667,86.9,0.52,CB,7.052,61.74588539221645
John Means,607644,135,L,FF,90.87017543859649,93.5,0.5777777777777777,CH,6.014814814814815,81.06457423512177
Anthony Kay,641743,39,L,FF,93.6625,95.2,0.3846153846153846,SL,5.876923076923077,73.64813253183792
Cam Alldred,682027,16,L,FT,86.6875,89.5,0.5,SL,6.275,56.86899895413053
Yerry Rodríguez,666720,18,R,FT,98.21666666666667,98.9,0.4444444444444444,SL,6.555555555555555,70.53469276631859
Bowden Francis,670102,9,R,FF,93.3,94.1,0.5555555555555556,CB,6.911111111111111,75.17691343387257
